response_id,selection,question_pk,choices,message_id,survey_id,answer,question_id,seed_id,chain_name,question_type,survey_name,num_questions_per_player,survey_type,experiment,subj_id,response_ix,audio,chain_id,parent_id,generation,rejected,verified,start_at,end_at,game_name,imitation_name,first_gen_id,is_correct
13409,37,1302,"[37, 41, 45, 49]",399,53,37,1107,37,glass,true_seed,between-4-g4,10,between,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,1
13485,49,1302,"[37, 41, 45, 49]",399,53,37,1107,37,glass,true_seed,between-4-g4,10,between,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
13530,45,1302,"[37, 41, 45, 49]",399,53,37,1107,37,glass,true_seed,between-4-g4,10,between,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
13920,41,1302,"[37, 41, 45, 49]",399,53,37,1107,37,glass,true_seed,between-4-g4,10,between,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
14172,37,1302,"[37, 41, 45, 49]",399,53,37,1107,37,glass,true_seed,between-4-g4,10,between,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,1
14182,41,1302,"[37, 41, 45, 49]",399,53,37,1107,37,glass,true_seed,between-4-g4,10,between,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
14269,37,1302,"[37, 41, 45, 49]",399,53,37,1107,37,glass,true_seed,between-4-g4,10,between,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,1
11090,34,1342,"[34, 38, 42, 46]",399,54,34,1143,37,glass,category_match,same-1-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,1
12173,46,1342,"[34, 38, 42, 46]",399,54,34,1143,37,glass,category_match,same-1-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
12840,42,1342,"[34, 38, 42, 46]",399,54,34,1143,37,glass,category_match,same-1-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
13196,34,1342,"[34, 38, 42, 46]",399,54,34,1143,37,glass,category_match,same-1-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,1
13809,34,1342,"[34, 38, 42, 46]",399,54,34,1143,37,glass,category_match,same-1-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,1
13860,34,1342,"[34, 38, 42, 46]",399,54,34,1143,37,glass,category_match,same-1-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,1
14155,34,1342,"[34, 38, 42, 46]",399,54,34,1143,37,glass,category_match,same-1-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,1
11280,36,1438,"[36, 40, 44, 48]",399,56,36,1231,37,glass,category_match,same-3-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,1
11397,44,1438,"[36, 40, 44, 48]",399,56,36,1231,37,glass,category_match,same-3-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
12175,36,1438,"[36, 40, 44, 48]",399,56,36,1231,37,glass,category_match,same-3-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,1
12232,40,1438,"[36, 40, 44, 48]",399,56,36,1231,37,glass,category_match,same-3-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
12519,44,1438,"[36, 40, 44, 48]",399,56,36,1231,37,glass,category_match,same-3-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
13045,40,1438,"[36, 40, 44, 48]",399,56,36,1231,37,glass,category_match,same-3-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
13417,48,1438,"[36, 40, 44, 48]",399,56,36,1231,37,glass,category_match,same-3-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
11323,43,1391,"[35, 39, 43, 47]",399,55,35,1188,37,glass,category_match,same-2-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
11459,43,1391,"[35, 39, 43, 47]",399,55,35,1188,37,glass,category_match,same-2-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
11662,35,1391,"[35, 39, 43, 47]",399,55,35,1188,37,glass,category_match,same-2-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,1
11807,39,1391,"[35, 39, 43, 47]",399,55,35,1188,37,glass,category_match,same-2-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
12169,35,1391,"[35, 39, 43, 47]",399,55,35,1188,37,glass,category_match,same-2-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,1
12469,39,1391,"[35, 39, 43, 47]",399,55,35,1188,37,glass,category_match,same-2-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
12476,35,1391,"[35, 39, 43, 47]",399,55,35,1188,37,glass,category_match,same-2-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,1
13062,47,1391,"[35, 39, 43, 47]",399,55,35,1188,37,glass,category_match,same-2-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
13746,47,1391,"[35, 39, 43, 47]",399,55,35,1188,37,glass,category_match,same-2-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
13996,39,1391,"[35, 39, 43, 47]",399,55,35,1188,37,glass,category_match,same-2-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
14287,39,1391,"[35, 39, 43, 47]",399,55,35,1188,37,glass,category_match,same-2-g4,10,same,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
11879,35,1163,"[34, 35, 36, 37]",399,46,37,996,37,glass,true_seed,within-glass-g4,10,within,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
12064,36,1163,"[34, 35, 36, 37]",399,46,37,996,37,glass,true_seed,within-glass-g4,10,within,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
12686,35,1163,"[34, 35, 36, 37]",399,46,37,996,37,glass,true_seed,within-glass-g4,10,within,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
12705,36,1163,"[34, 35, 36, 37]",399,46,37,996,37,glass,true_seed,within-glass-g4,10,within,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
12740,34,1163,"[34, 35, 36, 37]",399,46,37,996,37,glass,true_seed,within-glass-g4,10,within,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
12785,34,1163,"[34, 35, 36, 37]",399,46,37,996,37,glass,true_seed,within-glass-g4,10,within,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
12862,34,1163,"[34, 35, 36, 37]",399,46,37,996,37,glass,true_seed,within-glass-g4,10,within,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
13318,34,1163,"[34, 35, 36, 37]",399,46,37,996,37,glass,true_seed,within-glass-g4,10,within,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
13650,34,1163,"[34, 35, 36, 37]",399,46,37,996,37,glass,true_seed,within-glass-g4,10,within,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
13754,34,1163,"[34, 35, 36, 37]",399,46,37,996,37,glass,true_seed,within-glass-g4,10,within,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
13998,34,1163,"[34, 35, 36, 37]",399,46,37,996,37,glass,true_seed,within-glass-g4,10,within,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
14081,36,1163,"[34, 35, 36, 37]",399,46,37,996,37,glass,true_seed,within-glass-g4,10,within,,,,words-in-transition/glass/gen-4_64Jj0kf.wav,5.0,355.0,4,False,True,0.0,,words-in-transition,gen-4_64Jj0kf.wav,215,0
11094,49,1295,"[37, 41, 45, 49]",313,53,49,1100,49,zipper,true_seed,between-4-g4,10,between,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,1
11462,49,1295,"[37, 41, 45, 49]",313,53,49,1100,49,zipper,true_seed,between-4-g4,10,between,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,1
12839,49,1295,"[37, 41, 45, 49]",313,53,49,1100,49,zipper,true_seed,between-4-g4,10,between,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,1
12967,37,1295,"[37, 41, 45, 49]",313,53,49,1100,49,zipper,true_seed,between-4-g4,10,between,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,0
12979,41,1295,"[37, 41, 45, 49]",313,53,49,1100,49,zipper,true_seed,between-4-g4,10,between,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,0
13100,49,1295,"[37, 41, 45, 49]",313,53,49,1100,49,zipper,true_seed,between-4-g4,10,between,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,1
13374,49,1295,"[37, 41, 45, 49]",313,53,49,1100,49,zipper,true_seed,between-4-g4,10,between,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,1
13418,49,1295,"[37, 41, 45, 49]",313,53,49,1100,49,zipper,true_seed,between-4-g4,10,between,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,1
13520,49,1295,"[37, 41, 45, 49]",313,53,49,1100,49,zipper,true_seed,between-4-g4,10,between,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,1
13953,49,1295,"[37, 41, 45, 49]",313,53,49,1100,49,zipper,true_seed,between-4-g4,10,between,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,1
11136,38,1322,"[34, 38, 42, 46]",313,54,46,1123,49,zipper,category_match,same-1-g4,10,same,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,0
11453,46,1322,"[34, 38, 42, 46]",313,54,46,1123,49,zipper,category_match,same-1-g4,10,same,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,1
13459,46,1322,"[34, 38, 42, 46]",313,54,46,1123,49,zipper,category_match,same-1-g4,10,same,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,1
11244,46,1223,"[46, 47, 48, 49]",313,49,49,1044,49,zipper,true_seed,within-zipper-g4,10,within,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,0
11271,49,1223,"[46, 47, 48, 49]",313,49,49,1044,49,zipper,true_seed,within-zipper-g4,10,within,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,1
11977,46,1223,"[46, 47, 48, 49]",313,49,49,1044,49,zipper,true_seed,within-zipper-g4,10,within,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,0
12934,46,1223,"[46, 47, 48, 49]",313,49,49,1044,49,zipper,true_seed,within-zipper-g4,10,within,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,0
13253,49,1223,"[46, 47, 48, 49]",313,49,49,1044,49,zipper,true_seed,within-zipper-g4,10,within,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,1
13978,49,1223,"[46, 47, 48, 49]",313,49,49,1044,49,zipper,true_seed,within-zipper-g4,10,within,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,1
14030,49,1223,"[46, 47, 48, 49]",313,49,49,1044,49,zipper,true_seed,within-zipper-g4,10,within,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,1
14211,49,1223,"[46, 47, 48, 49]",313,49,49,1044,49,zipper,true_seed,within-zipper-g4,10,within,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,1
11305,48,1422,"[36, 40, 44, 48]",313,56,48,1215,49,zipper,category_match,same-3-g4,10,same,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,1
11642,48,1422,"[36, 40, 44, 48]",313,56,48,1215,49,zipper,category_match,same-3-g4,10,same,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,1
11676,48,1422,"[36, 40, 44, 48]",313,56,48,1215,49,zipper,category_match,same-3-g4,10,same,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,1
11984,48,1422,"[36, 40, 44, 48]",313,56,48,1215,49,zipper,category_match,same-3-g4,10,same,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,1
13226,40,1422,"[36, 40, 44, 48]",313,56,48,1215,49,zipper,category_match,same-3-g4,10,same,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,0
13308,40,1422,"[36, 40, 44, 48]",313,56,48,1215,49,zipper,category_match,same-3-g4,10,same,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,0
13980,40,1422,"[36, 40, 44, 48]",313,56,48,1215,49,zipper,category_match,same-3-g4,10,same,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,0
11880,39,1370,"[35, 39, 43, 47]",313,55,47,1167,49,zipper,category_match,same-2-g4,10,same,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,0
13316,47,1370,"[35, 39, 43, 47]",313,55,47,1167,49,zipper,category_match,same-2-g4,10,same,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,1
13604,43,1370,"[35, 39, 43, 47]",313,55,47,1167,49,zipper,category_match,same-2-g4,10,same,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,0
14170,47,1370,"[35, 39, 43, 47]",313,55,47,1167,49,zipper,category_match,same-2-g4,10,same,,,,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8.0,212.0,4,False,True,0.0,,words-in-transition,gen-4_OVR6Hbv.wav,132,1
11122,49,1226,"[46, 47, 48, 49]",318,49,46,1047,46,zipper,true_seed,within-zipper-g4,10,within,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
11228,49,1226,"[46, 47, 48, 49]",318,49,46,1047,46,zipper,true_seed,within-zipper-g4,10,within,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
11532,48,1226,"[46, 47, 48, 49]",318,49,46,1047,46,zipper,true_seed,within-zipper-g4,10,within,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
11588,47,1226,"[46, 47, 48, 49]",318,49,46,1047,46,zipper,true_seed,within-zipper-g4,10,within,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
12643,47,1226,"[46, 47, 48, 49]",318,49,46,1047,46,zipper,true_seed,within-zipper-g4,10,within,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
12938,46,1226,"[46, 47, 48, 49]",318,49,46,1047,46,zipper,true_seed,within-zipper-g4,10,within,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,1
13948,46,1226,"[46, 47, 48, 49]",318,49,46,1047,46,zipper,true_seed,within-zipper-g4,10,within,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,1
14204,46,1226,"[46, 47, 48, 49]",318,49,46,1047,46,zipper,true_seed,within-zipper-g4,10,within,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,1
11175,35,1375,"[35, 39, 43, 47]",318,55,47,1172,46,zipper,category_match,same-2-g4,10,same,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
11265,39,1375,"[35, 39, 43, 47]",318,55,47,1172,46,zipper,category_match,same-2-g4,10,same,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
11543,39,1375,"[35, 39, 43, 47]",318,55,47,1172,46,zipper,category_match,same-2-g4,10,same,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
11708,43,1375,"[35, 39, 43, 47]",318,55,47,1172,46,zipper,category_match,same-2-g4,10,same,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
11732,39,1375,"[35, 39, 43, 47]",318,55,47,1172,46,zipper,category_match,same-2-g4,10,same,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
12143,43,1375,"[35, 39, 43, 47]",318,55,47,1172,46,zipper,category_match,same-2-g4,10,same,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
12362,39,1375,"[35, 39, 43, 47]",318,55,47,1172,46,zipper,category_match,same-2-g4,10,same,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
12432,47,1375,"[35, 39, 43, 47]",318,55,47,1172,46,zipper,category_match,same-2-g4,10,same,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,1
13234,39,1375,"[35, 39, 43, 47]",318,55,47,1172,46,zipper,category_match,same-2-g4,10,same,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
11427,44,1425,"[36, 40, 44, 48]",318,56,48,1218,46,zipper,category_match,same-3-g4,10,same,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
11548,40,1425,"[36, 40, 44, 48]",318,56,48,1218,46,zipper,category_match,same-3-g4,10,same,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
11847,40,1425,"[36, 40, 44, 48]",318,56,48,1218,46,zipper,category_match,same-3-g4,10,same,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
12358,36,1425,"[36, 40, 44, 48]",318,56,48,1218,46,zipper,category_match,same-3-g4,10,same,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
12526,44,1425,"[36, 40, 44, 48]",318,56,48,1218,46,zipper,category_match,same-3-g4,10,same,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
13185,40,1425,"[36, 40, 44, 48]",318,56,48,1218,46,zipper,category_match,same-3-g4,10,same,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
13336,40,1425,"[36, 40, 44, 48]",318,56,48,1218,46,zipper,category_match,same-3-g4,10,same,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
13390,40,1425,"[36, 40, 44, 48]",318,56,48,1218,46,zipper,category_match,same-3-g4,10,same,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
13739,44,1425,"[36, 40, 44, 48]",318,56,48,1218,46,zipper,category_match,same-3-g4,10,same,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
13776,48,1425,"[36, 40, 44, 48]",318,56,48,1218,46,zipper,category_match,same-3-g4,10,same,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,1
13873,40,1425,"[36, 40, 44, 48]",318,56,48,1218,46,zipper,category_match,same-3-g4,10,same,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
13918,44,1425,"[36, 40, 44, 48]",318,56,48,1218,46,zipper,category_match,same-3-g4,10,same,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
11529,38,1244,"[34, 38, 42, 46]",318,50,46,1061,46,zipper,true_seed,between-1-g4,10,between,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
11636,38,1244,"[34, 38, 42, 46]",318,50,46,1061,46,zipper,true_seed,between-1-g4,10,between,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
11942,38,1244,"[34, 38, 42, 46]",318,50,46,1061,46,zipper,true_seed,between-1-g4,10,between,,,,words-in-transition/zipper/gen-4_ExtX83N.wav,8.0,213.0,4,False,True,0.0,,words-in-transition,gen-4_ExtX83N.wav,55,0
